,anger,joy,disgust,sadness,surprise,anticipation,positive,fear,trust,negative,valid_tweet_count
slamb63_.csv,0.012055155436759127,0.0150638607046599,0.00897386136009408,0.014677926584557828,0.005290980990088313,0.014718357822211203,0.045207339268816135,0.0216497019052067,0.018746013060538975,0.03304593177904029,112.0
Daytrippr777.csv,0.014654429244833612,0.02757766017552928,0.008450781689162403,0.011189701656030164,0.019427740935018013,0.034699299071906206,0.05101947364509553,0.009979477386966827,0.03056771787453479,0.025180256016154152,732.0
Allison0414.csv,0.0101010101010101,0.08740601503759397,0.0101010101010101,0.004545454545454545,0.055059523809523815,0.03333333333333333,0.11801378446115289,0.004545454545454545,0.08358395989974937,0.0101010101010101,20.0
forginglory.csv,0.019197363458269806,0.023960388144168433,0.015198716402380762,0.015050115076947784,0.014006201586434714,0.027740711943033774,0.04679191583149063,0.019724468566840084,0.03645828615938947,0.032649172400291075,1868.0
VanessaShealy.csv,0.007065264732994938,0.04150615744483778,0.004866748820370949,0.010236392226446824,0.015209855786600399,0.03948967701187734,0.06443490884980996,0.00891625049822069,0.04191055160106841,0.0170106128748051,1894.0
JoesNoLimits.csv,0.006093134216860247,0.04846642045010859,0.0017766116110336009,0.005259564614728605,0.009524184068290907,0.04975018962760821,0.07012785079480255,0.008166575939185475,0.03708665551279336,0.010719639184630515,1202.0
blpfunk_.csv,0.020764171526930726,0.019941562767794692,0.01289090180956897,0.02569797790758965,0.024467224564387,0.02502837689352262,0.05432925004046859,0.027023200280413166,0.03815392671894846,0.04742652624081518,1331.0
MarceloRios75.csv,0.0010744183725550187,8.662508662508663e-05,0.0004632390113756573,0.0005521437055435094,0.00039067914067914065,0.00028153153153153153,0.0030568014553370377,0.0010744183725550187,0.0016825626490330138,0.001497896770861792,296.0
duelly22_.csv,0.025241697851642698,0.04176623880722384,0.025529188375690532,0.02648652029249982,0.02826485519976106,0.05340757824297626,0.07949137140119651,0.02420119518636151,0.05084324351097888,0.042193984792108945,89.0
MDG1972_.csv,0.027574572248166094,0.03491382844236441,0.02648751197710805,0.02199104441116205,0.013462134733429066,0.017199053644315163,0.05626097979015247,0.027626875943385743,0.029555094297899244,0.057828675976393094,2514.0
SalkMNLO.csv,0.0,0.08333333333333333,0.0,0.0,0.0,0.027777777777777776,0.08333333333333333,0.0,0.03333333333333333,0.0,6.0
globulltrader_.csv,0.014224837662337664,0.026606657457267213,0.00909090909090909,0.01700261544011544,0.0037037037037037034,0.008754208754208754,0.07468497923313203,0.016497564935064934,0.0452403976742212,0.028706800144300142,20.0
1SunRisen.csv,0.019824825141973253,0.019973165550453968,0.018070820870834742,0.02125795443879462,0.010050885150418578,0.021356762266378126,0.04741662261783733,0.022189128259351047,0.034955325610839735,0.04648501801424057,7160.0
princess_rah_12.csv,0.017182200837324177,0.052620290097292806,0.026214458901840303,0.017153214169343203,0.013848510801319975,0.025093720126823826,0.07998770894241564,0.017241539822184983,0.03593273034521693,0.03486876898321911,310.0
eileengreenauth.csv,0.006185381628354714,0.03584200563471614,0.005791582168439704,0.007322110380666991,0.015963359879468394,0.02536590338734025,0.05170661650275599,0.009375666060075491,0.03788842570779228,0.018270511274911232,1099.0
alexisohanian.csv,0.00938229030096936,0.03510829267383462,0.006551174267358327,0.007604147811865474,0.014801211769294349,0.03489466724323217,0.07135092026723132,0.010143240262021777,0.04136301528346543,0.018389728059663955,5980.0
susanne1229_.csv,0.01020408163265306,0.030952380952380953,0.022379406307977738,0.026275510204081635,0.07746598639455782,0.03969363969363969,0.13423600209314496,0.07603586889301174,0.12658294086865515,0.05136054421768708,14.0
DoLLyRach.csv,0.014601811573156874,0.04087091793469235,0.014235606749751491,0.018205352606247217,0.017338072933480483,0.04053069338078345,0.06141859428451956,0.017591434140212362,0.03728112247066715,0.03404971278333693,13543.0
VictoriaAnn841.csv,0.028505040563233247,0.04880342277203137,0.026838881472183287,0.023850007979037698,0.018377876161532473,0.0350531509187751,0.07842722455982097,0.023914011197565522,0.049362785131886903,0.06362987258198449,2270.0
mela0521.csv,0.013976843418881422,0.04715625869597485,0.012532797754024497,0.01720720594593501,0.019634303600204954,0.042125013780282994,0.07649659918766692,0.02023880868864981,0.046003096579521535,0.033663291243041266,3486.0
TNDVS_.csv,0.006200980370490556,0.021338556334670484,0.0030677169132766226,0.012398476003450731,0.007207970897225504,0.028163329690152835,0.07946428552843916,0.01695214540882177,0.051501461106536445,0.020549628824355813,545.0
Tassie206.csv,0.013871625309400854,0.059997479322096384,0.011217709999817124,0.018838868063684493,0.01997045943804575,0.03615495915267854,0.08829144306100005,0.01803084143219184,0.0475037952226781,0.03547431330484634,359.0
Jakeweindling_.csv,0.020688903746572705,0.02256859632892093,0.01528732585166663,0.01602837678454586,0.016177222011851455,0.02530977186689386,0.051067362530082754,0.021139547344520473,0.03607716050330204,0.0398949296602204,8920.0
shipmeant2b_.csv,0.019418270258018188,0.03494787842370612,0.012124671771604846,0.021600137771286086,0.01860050171203742,0.036721695736992965,0.07545469169928838,0.03107519972240214,0.04831033520674437,0.04199379332889547,7970.0
alexnoodle.csv,0.01807212841200613,0.0254612090896467,0.01796524648061669,0.016669684891048888,0.014308660194538133,0.028305490635680414,0.05261494116225468,0.019065342843749007,0.034597238055526995,0.03849573638113168,4960.0
Killamanjaro85_.csv,0.01329599567099567,0.027393689643689646,0.009446803196803197,0.02451073926073926,0.004982517482517483,0.03775624375624376,0.10219222444222445,0.03490451215451216,0.05857309357309357,0.05219555444555444,20.0
wayilong.csv,0.003859791524265208,0.04759926823654691,0.020756578947368418,0.0046007876834944506,0.02481632794511766,0.041186389375908634,0.06855548817736858,0.010393660296434471,0.045535044512579066,0.02967941324981237,266.0
DarylCerdinio.csv,0.01116964758269106,0.04093969454641393,0.010016844157160363,0.008990345403388882,0.008886754440114122,0.03264111380537794,0.06584207816576257,0.012196398609442088,0.03244285953927122,0.024719061132104612,99.0
dirtteamgirl.csv,0.008254677886129087,0.06303437465420994,0.006756339153897692,0.006048891440274935,0.025486655719961834,0.056743824411096884,0.08332674953601041,0.01005441192477172,0.04873669871586437,0.020802488847036282,824.0
MyDailyArmor.csv,0.0011111111111111111,0.05602013626470147,0.007958937198067634,0.004166666666666667,0.007838203463203464,0.03496404983904984,0.08572761296674339,0.016454365079365076,0.06207926855752943,0.015377352116482551,20.0
nikitamaloo.csv,0.008848707393588178,0.058135585355199866,0.010080645161290322,0.006429023222192102,0.016597477211803588,0.04525435746660654,0.08860110332259036,0.021146443605996185,0.056718385299355044,0.020129695275619707,62.0
newstiger.csv,0.01898439852820895,0.02723748789001437,0.016246483094608865,0.02066189943459334,0.01584408641070639,0.02996197663082642,0.058405009842133884,0.028696473819075547,0.044524470379618424,0.04782738917484262,987.0
AmyChoyne.csv,0.02555580013207132,0.097051763024497,0.017800890258517377,0.014599383667180275,0.017561205273069678,0.05091240332581526,0.1343906952786835,0.020552376060850634,0.061850664687805444,0.033223744240693395,118.0
ngonzales78.csv,0.018860753585991506,0.010225142250419525,0.011228013667731747,0.005850078107674669,0.006815828663591652,0.008604732423578745,0.017991573264096963,0.020263048457477676,0.012906481169195648,0.02832610442080434,2656.0
rajnish_samir.csv,0.004532348607222324,0.014776197797217836,0.004921100480820214,0.008720719862157045,0.013260288096323618,0.019045064895032306,0.040512876621757454,0.01126098111901436,0.038256941053502885,0.008780353595613494,114.0
dtonseth.csv,0.014074373164812512,0.020231283005550053,0.008091684479314187,0.010108731573717392,0.010165138019080719,0.03312395878440237,0.03997189445577036,0.012369382795218703,0.02910697520738401,0.02614435712645273,588.0
mamoonha.csv,0.008830712955777944,0.03620377031778755,0.006694540246193499,0.01010949633413522,0.017198238325283905,0.03683081980422902,0.07405938646538708,0.012828045862387368,0.045847855748955765,0.02364292663282557,1324.0
healthyfather.csv,0.009887427747583492,0.052406302566616665,0.008598348494557108,0.014100531804179863,0.02299268351309767,0.04150422953353714,0.10251584797397899,0.019684551621885076,0.05112006741634424,0.02723944065044124,201.0
djones_weather.csv,0.005008738657416684,0.005347903486523342,0.001672903367818622,0.0017050913842681396,0.003429273510992639,0.010686492454206234,0.026278479134338242,0.0029591531279816183,0.017655064634802112,0.012824512328444143,413.0
singlaank.csv,0.005237409286241942,0.029817646905362823,0.004827631422073866,0.005610851641781256,0.014437535037654008,0.0353857776888223,0.06465121199773236,0.007490190335202907,0.04112354527941064,0.01306805627342787,1483.0
PhillipTino.csv,0.0,0.022727272727272728,0.0,0.0,0.02987012987012987,0.04489177489177489,0.022727272727272728,0.0,0.05974025974025974,0.007142857142857143,20.0
karomuchova7.csv,0.0020152505446623093,0.026522361081184605,0.003439751969163734,0.002701121600903736,0.020472719002130765,0.03330502785159647,0.034779038237643896,0.0020152505446623093,0.024631928982419175,0.007979158741685975,108.0
NEF_LISC_.csv,0.007324378975274958,0.024943276903876044,0.004772423131068471,0.009048802473034257,0.01082467767130523,0.027597544668208452,0.08027316878222202,0.009636103716604333,0.04202759293267674,0.014346514500914986,341.0
CharlieLance_.csv,0.01974793797653469,0.016956888755134056,0.011959773880704246,0.015534624866307186,0.008273638887137925,0.02045455474260069,0.04326789273069203,0.025191128772952102,0.027070167381704684,0.03853415311231659,885.0
Orange_Papers.csv,0.02535198401938367,0.03688130414125087,0.020358573996137563,0.02313069356363913,0.0330193957568724,0.03544374146572429,0.07387358845154877,0.03208207910477639,0.05335249292897222,0.05353385635601195,934.0
Paulinaqueensny.csv,0.0038623284639220895,0.03952490730194156,0.00478853815507202,0.00610789166566059,0.015520120067719146,0.03864763995818724,0.06148601496837035,0.004816009751530824,0.029331426590532575,0.012332847542010889,251.0
BigBoyCasey.csv,0.016499332537917914,0.048680647526805704,0.01339898495390851,0.016117471303380523,0.02339943714505275,0.04974324041404348,0.0685280570497463,0.013768390060582043,0.036272725148432335,0.03667451227649982,1333.0
GaryGwolson5227.csv,0.013975125710622071,0.061229648898343675,0.015154671970813494,0.013962636467363598,0.01109184728043289,0.043649799260801724,0.0782020697842244,0.015389930160106436,0.01649037320756886,0.02978329646037379,65.0
latanyalucas101.csv,0.02591680101712863,0.067970761092133,0.021900547716910267,0.021466056491742096,0.028328193066067448,0.03547974857100506,0.09401827092213315,0.019393037766731507,0.05762459892934595,0.045997453971556544,252.0
calzgraphics_.csv,0.004053163261585101,0.026042384745615113,0.00878932083539504,0.008829021569364576,0.008094418120857422,0.014375858029506746,0.03644165703631945,0.013097342984725409,0.02975103789623458,0.022511271704653495,387.0
TBrave.csv,0.005444355783665532,0.028194428697369947,0.0043026190689107145,0.0061869433151297325,0.011346885333384368,0.029070539166195588,0.055964826905398724,0.007616024934977321,0.0322560318133686,0.010238077378146688,1120.0
jtkstc_.csv,0.009375,0.023839285714285716,0.01294642857142857,0.03021683673469388,0.05982130533372769,0.014591836734693877,0.05301704377403136,0.029196428571428575,0.03642986542443064,0.05331207482993198,20.0
SeattleSPU.csv,0.007306052059633481,0.02773740845545786,0.020693690853810343,0.00782019864461427,0.009734366895860533,0.026417796880015297,0.07200539833722248,0.009353157042578806,0.03533594859952543,0.032592433964371705,4759.0
TrulyDougTaylor.csv,0.01438352853268989,0.024729985279736143,0.009253207730092528,0.014958345654449317,0.015441704513561826,0.030063229289921455,0.054484574766165396,0.01668105126989815,0.03606051089356871,0.029076020683894945,14445.0
Okameister.csv,0.0109107997265892,0.01978201622938465,0.0035714285714285713,0.0,0.014904306220095693,0.032144863146007306,0.05485066611496817,0.009774436090225564,0.04393805025383972,0.006904761904761905,20.0
MrsKaminski1_.csv,0.007707885880732772,0.05310712499752524,0.0052282866008356195,0.0029739724239065475,0.012101460585536798,0.05460742022597541,0.09112595176201266,0.010246160944744703,0.03194146123171381,0.018390158714879194,132.0
therealsamuelc.csv,0.02381256121105249,0.018008840980690957,0.022434849476639106,0.01538815079395899,0.010096207911033687,0.018774544122805516,0.06085455907374854,0.016979284808638886,0.043584431981136845,0.04978406434761305,827.0
murrdashewrote.csv,0.011485359902835269,0.03620825435126191,0.010480170083165985,0.015331751673965437,0.01286892747415021,0.03887556695739689,0.05545874800594496,0.013595875891626094,0.03297249952176091,0.02939549169231687,396.0
wiredhigh.csv,0.026447751051121175,0.026081634488528252,0.02115466924788959,0.026776588879959005,0.007129840498484565,0.03330719365979102,0.056189614323482295,0.02240994645655663,0.038295575394485214,0.04145072631948448,118.0
206moose.csv,0.014490816089281563,0.016620329482648327,0.004221563460693895,0.010098419033841028,0.015379531230980506,0.025610533364618108,0.037748571337835594,0.0058224077280565655,0.029668698339192053,0.032612872114150884,138.0
Moogilu.csv,0.0008032245532245535,0.0903284174259413,0.00033738191632928474,0.00021561771561771564,0.003310061398296686,0.08423919704879504,0.10278367172330126,0.0020290725786081807,0.08132575055949731,0.003812136006408446,1560.0
smkee22.csv,0.012655918239571906,0.03671052683910129,0.007380628177439947,0.010397642400065512,0.0235672886160472,0.031956254107350555,0.06872954110811534,0.016758380127520227,0.04741715566968295,0.023627651903151106,734.0
SmileAgainDDS.csv,0.00945122820675909,0.046816889648258,0.007422529628079073,0.011160095764957382,0.026640381768007947,0.03815291963011727,0.07043083728173727,0.013046620432665686,0.04624821913221926,0.01801384328346486,559.0
kenyankee_.csv,0.020586170827161937,0.02284327240149659,0.01619973430494137,0.017572344236358377,0.014308871606353113,0.023899387440638447,0.05387390625988675,0.016325119888616263,0.03739813873129774,0.03950936091119282,766.0
enlightphoto.csv,0.014236954978957791,0.028988379520926994,0.007517877964731224,0.015549671494361891,0.016980989161059508,0.0311827118819121,0.056923607320348554,0.016234790567424984,0.03086924413894463,0.027674921254497272,13180.0
garjones.csv,0.012173351972670176,0.027707393740832715,0.00910410689619249,0.014120714249822615,0.013199782879624965,0.030461175969693843,0.05532732753201831,0.013642204182273802,0.0302614742261123,0.03095409414531557,1059.0
LeslieDTrew.csv,0.007714223126374828,0.03664056026155874,0.003244020289474835,0.008873747083649308,0.013271787135423499,0.03138603938567075,0.05721546233812353,0.010034590257289384,0.024563348861477208,0.014131332171544666,132.0
jodawi.csv,0.02484895034267889,0.020119131388841967,0.010254182313857618,0.021044967690440567,0.01666380128955337,0.023572564559250667,0.04667778116678354,0.020736884915157155,0.040864565418083476,0.033427494886360265,139.0
abubokor1993.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
friedberg.csv,0.00811214204322032,0.012697953165405588,0.008553373556186935,0.017390852843300997,0.007151112656143805,0.020768831129582305,0.04890079278884929,0.025513222617186773,0.027721934337879953,0.04104004237253802,343.0
rmh056.csv,0.019558940966899682,0.03141132784670583,0.013828506044564585,0.018501438276068472,0.011689899645380444,0.032780597653439186,0.06111530872847842,0.02651761190371525,0.044114364396012136,0.0370302631142064,2451.0
danastephanie.csv,0.01229154011043523,0.04999371056357453,0.009314637193897015,0.014673085904532547,0.018206139850393675,0.03736214490379838,0.07172550320981748,0.014622477860107735,0.03840467332691783,0.028086104182104322,6410.0
AnnieNero.csv,0.008813924741344095,0.05246676576931238,0.0066411354521110615,0.006921949452437258,0.02171085847556436,0.05026709928275391,0.08986704729129058,0.013933963933963935,0.06585331486896952,0.020486280298204675,148.0
tashems.csv,0.0011441647597254005,0.01879231998747993,0.0,0.00946699609767961,0.007827934676009493,0.02238999537883514,0.04082586959283761,0.0091946507949033,0.01579884686301632,0.0061215578328303434,92.0
tracyqou.csv,0.024539118880085583,0.039817637290898496,0.023392870337371075,0.024116215767935725,0.016491310339623404,0.032691454338939524,0.07099363615982696,0.023939594826093938,0.03684339213484868,0.04230283864315911,811.0
stanandtayna.csv,0.0,0.26,0.0,0.0,0.01,0.01,0.26,0.0,0.01,0.0,4.0
pgrl29.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,20.0
IamChandgo.csv,0.007633928571428572,0.06908197577276524,0.0,0.007696428571428571,0.030133928571428575,0.08243209787288736,0.13397880116959066,0.01416170634920635,0.07591530910609859,0.014235576923076924,40.0
ePositiveVibe.csv,0.0017919580419580423,0.016226082944832947,0.0005208333333333333,0.002793560606060606,0.014163752913752917,0.017453071767975618,0.03992136306883379,0.0005769230769230769,0.020830050778838403,0.00423794955044955,208.0
BellevueDT.csv,0.0048444755267897585,0.04128129481379464,0.0019287870646729442,0.009114279459944558,0.01935276990057627,0.04387693270242915,0.07883893190280895,0.006034050162805418,0.04015516217537792,0.01216870787372153,4702.0
DManFWTX_.csv,0.01755802229688686,0.02324303532274048,0.010444442838982585,0.013568162596719014,0.014506906666839068,0.02794604933676245,0.045741154194701705,0.017533502261959686,0.032040204790822056,0.03301347904990984,2200.0
HempNews.csv,0.007423744019138756,0.0069718567251461985,0.015583466241360977,0.008639021796916533,0.008639021796916533,0.012975146198830409,0.050561299081035925,0.020703273334852283,0.03602389021796916,0.03166142154628997,20.0
gina702.csv,0.010517392528142986,0.050971508033391816,0.011003477816700413,0.01349887491037443,0.0213410245079145,0.04749469987433705,0.08321242563916802,0.015321798263843122,0.04543799667631749,0.02577723897997772,801.0
Sheilabjeletich.csv,0.025814330669520196,0.05124206020571738,0.029424868393657932,0.022539840755540698,0.03152794497432456,0.04087160143459633,0.07685878933050784,0.032911754372406773,0.04666918316473049,0.06328996109155714,2769.0
haabanews.csv,0.034965315534036055,0.026510535278307854,0.012904718591922371,0.0317826956847495,0.016770408516064112,0.0376234437845814,0.07336152087336921,0.04898456087239671,0.050530062062447624,0.07133899392983134,1899.0
bhogleharsha.csv,0.009871051850627493,0.029221569577656877,0.005929043067988764,0.011916172919446027,0.018834552540071353,0.03347983411458735,0.06049640577407822,0.012173068948348307,0.038075284909087806,0.022760491177155787,40986.0
carioke.csv,0.021866826173858326,0.03213930990906951,0.021208849252392113,0.01984943943198693,0.020384638615235897,0.023205619505605297,0.07499027041263652,0.022476967603852257,0.040126819141147935,0.04503931283825027,474.0
williamready.csv,0.008648043979225764,0.032158674636792936,0.0032671474925733295,0.005358956810588358,0.013729800020834161,0.0470676282694289,0.07288176366995108,0.009207845408057018,0.04581464093525456,0.017417911951522574,937.0
TahoeRCD.csv,0.004486098380449651,0.027582287933118305,0.0033286316020931586,0.009260105640081078,0.00807377787668384,0.033898873242806334,0.0771739120708445,0.012299765045256272,0.03741510956956735,0.015046653439367714,822.0
CArecycler.csv,0.002697548966405103,0.006083846413130298,0.0014342888823498242,0.0022203458576230462,0.0023816196728096042,0.005254564030492279,0.01571389360534209,0.002340437754030732,0.011239805953488802,0.008735824545544713,456.0
AleBritoFlores.csv,0.01233106516125384,0.04420312998267318,0.003606787122179376,0.010896134362305944,0.02053482763512555,0.050632938438732664,0.07065989261663023,0.02851198674436013,0.04374866966767143,0.029268747074541294,53.0
hergus_.csv,0.018492317542864574,0.025836492127696665,0.015296635005629068,0.015613941447733481,0.016277965985005555,0.03980566680816572,0.06638865414383513,0.02160005876508396,0.03808609064153579,0.03550342731261619,1468.0
mizzslim5.csv,0.04198721913007627,0.05739260739260738,0.014401154401154402,0.0313969363969364,0.015295815295815297,0.03457514707514708,0.12167832167832167,0.019592867450010307,0.10144022644022643,0.060552265195122336,35.0
UdiSch.csv,0.007142857142857143,0.06456349206349206,0.019642857142857142,0.019642857142857142,0.06178571428571428,0.06456349206349206,0.08208800186741362,0.013392857142857142,0.05831349206349205,0.022584033613445378,20.0
renegoscinny.csv,0.004997453526865292,0.045952557630758326,0.012350394703335882,0.00919135330900037,0.029143079143079148,0.04039364774658893,0.08168728298486083,0.011455592337945278,0.04063197951606256,0.017143423025775966,102.0
Christa_Belle.csv,0.0029411764705882353,0.03004958092719004,0.0014705882352941176,0.006512605042016806,0.00546444384205295,0.03472129809890721,0.07475421506452716,0.008496732026143792,0.0474965157128345,0.022782446311858072,20.0
Gimmie18USC2381.csv,0.02503605765226366,0.034459646729621526,0.021407400306389403,0.023349776678928274,0.01692789371846776,0.03699048761901572,0.057052967100551424,0.022384671580726875,0.03611390279713969,0.05035546346320821,3180.0
JuanPierreBowly.csv,0.022747743090735396,0.028917012906854573,0.021432969750533316,0.020873454127880674,0.013499632800342441,0.020226374748846653,0.04504255924562237,0.019590302198661327,0.0226425495767514,0.04322763404813706,445.0
lilgde90_.csv,0.02587082265889831,0.031025153134272412,0.022470843416321322,0.016209633725854333,0.012543305181355515,0.027308930647627662,0.053587220934826166,0.018161855491987344,0.03422605399318611,0.040503837854041734,3547.0
SpilledInkRepU.csv,0.022596153846153846,0.07585914085914085,0.027141608391608396,0.016346153846153847,0.03446303696303697,0.13436313686313686,0.10690621878121878,0.016346153846153847,0.06693056943056942,0.03785589410589411,20.0
sundarpichai.csv,0.008354887787456352,0.0399576880602451,0.0038268644715829057,0.007602943850848612,0.018289240213637932,0.043348455546144006,0.07667855356957286,0.00987309495323959,0.04349390972378458,0.01517857500326869,802.0
mongabay.csv,0.02013722828522084,0.017253568356425525,0.012370073998656238,0.01717843723417802,0.012151463317420863,0.027112316465398228,0.06030564129462096,0.03109156107801782,0.0370860904766127,0.044161868475954956,8740.0
AmandaK0812.csv,0.008524200379717774,0.04432724962983028,0.00831853960102841,0.014911047791232644,0.018219071855924716,0.044529911986807044,0.06927389909484911,0.01682578266262561,0.03502865459045931,0.02684033466635467,240.0
rajeshsawhney.csv,0.010000455269094075,0.03861304148500183,0.005912740099282149,0.010337614018866004,0.017054932582410056,0.03792575956934091,0.07665395229196528,0.01282132110051651,0.04496252525247,0.02167533561448557,12538.0
jpaul237_.csv,0.01504332517083698,0.008787803127368857,0.009983189788858152,0.011670610291553928,0.00490276786246906,0.013192842436408713,0.024311173995627797,0.015126150416172658,0.018309197262733078,0.027706463752916678,3173.0
OCSportsXchange.csv,0.007567130936696155,0.027077574861015686,0.0007215007215007215,0.0,0.007055811015141158,0.031066293687195812,0.048702600963351224,0.006845630215195432,0.020929115168245603,0.004455813546722637,66.0
BPositive104.csv,0.011005149534561299,0.031071428571428576,0.004545454545454545,0.01087743561374393,0.01380952380952381,0.026216931216931215,0.05861948746869901,0.006269592476489028,0.04068297953219107,0.01990326816898825,20.0
dwalden0726.csv,0.030112069847974845,0.020157488806619092,0.029704924798135992,0.026029129430886137,0.0217029747880705,0.02227057379843565,0.05284993840939217,0.025392199962583007,0.034261829546508256,0.06727854222193809,1080.0
DohertyShannen.csv,0.013472942420021528,0.05580917090496764,0.00996280492197876,0.011439945149458003,0.019301996814824467,0.04094679441904655,0.08314830238713017,0.01576625416422355,0.04710842677491828,0.02516139171186867,8334.0
urbanchillage_.csv,0.027345640118364344,0.027670649211303213,0.020724647625459044,0.019685085974199434,0.015864205223825943,0.030059701545313247,0.057738545315085495,0.023989462991663914,0.03364442031897608,0.04396705674704388,2198.0
mayank7jan.csv,0.014843425165937082,0.037540631932665804,0.0027312778857567204,0.012694809347700838,0.01681735012395125,0.03423760471036196,0.07306317286587562,0.01616458471502122,0.04407028718969425,0.02791412015020891,107.0
Candi_CA.csv,0.013881993396619361,0.03887179822355878,0.013277157731858084,0.016678491700948036,0.023305465810758805,0.04135418076067889,0.06606599036584233,0.01462434095900778,0.04005700100678679,0.03508005577667726,5518.0
zack_kreish_.csv,0.002430395913154534,0.0569643124872389,0.0031836228287841196,0.006819986465147756,0.013816510099751886,0.040378265597380746,0.09304381060350173,0.005392118401192811,0.049264476019328415,0.014006619689378315,50.0
adamgeraldlight_.csv,0.011451455324535117,0.04189185720569046,0.014046648879618569,0.007192492308535629,0.021674932631796155,0.029799948409913544,0.09167694929538321,0.010033960736746098,0.05421692668574828,0.02126645499087404,238.0
kierstenmh.csv,0.012433098086791411,0.03790276945334486,0.008738300732079747,0.01859181470075321,0.01651483900134455,0.03545999590118565,0.0635721767677177,0.016085621726666395,0.0426180583456357,0.03090167027246875,5465.0
tk63.csv,0.017316319177978195,0.03318071944332238,0.019526602153957504,0.019786089363217164,0.012487424631513819,0.029491925924305686,0.06109056503340174,0.021803865965885648,0.033355329134944815,0.04606752299825326,1655.0
RyanSeacrest.csv,0.008459350921843238,0.04111779032054718,0.0059095161627455125,0.010181028094669831,0.016388477469193703,0.047609119635792806,0.06800521610958452,0.010662436252743396,0.045234577902828366,0.018865091863854218,3779.0
williger.csv,0.008573813669108503,0.026217992537792844,0.006284110504879943,0.007966005949221956,0.022515132806873124,0.046512248781938534,0.04570598991251037,0.020230073392237907,0.02737525362048163,0.017505688185380574,12140.0
mzshorter.csv,0.010939583795131243,0.022546925903021434,0.006757889887529046,0.00872918015390567,0.012176198021741247,0.025941021830219402,0.05031036270290521,0.012545598668604862,0.02835450943820299,0.021897276234240676,4144.0
CatGray.csv,0.02830527441552468,0.030383413902302266,0.017717908102980903,0.02302898076564164,0.01641265117297515,0.028838527818198924,0.06401028455289996,0.03249792934371883,0.036577412356445696,0.044932528795749556,1832.0
AlexRamel.csv,0.01190099470016917,0.021473184500134454,0.00598696147379388,0.011063164709672385,0.012855021728351743,0.027880146665491337,0.06545111633329206,0.01671073845230244,0.05063291281323508,0.029734866762048184,240.0
GetFreeBooks.csv,0.0005720823798627002,0.021621956028619816,0.0,0.0005720823798627002,0.018503221692780215,0.024398642061884794,0.06636835347695964,0.0019426964149504193,0.062352754782568395,0.0005720823798627002,76.0
maracelyyy.csv,0.02135503467313154,0.022355257451886833,0.014861900563530036,0.02307427390548951,0.01132574662323565,0.025499013508398734,0.05280970557528577,0.024109364257592365,0.025338239187598866,0.041601223298066994,160.0
IG_bybrookelle.csv,0.013003250547786928,0.042617630753707086,0.013390509225013609,0.01677367250798882,0.017977292606452668,0.030946108485985738,0.06736896132168246,0.014810857052293123,0.033578685344460374,0.03115615983387941,994.0
egstorey_.csv,0.010287917019211786,0.030954900337955105,0.005518407377530891,0.010510970222185985,0.01662561146766692,0.03487838388144253,0.0848794387003713,0.01789832792874419,0.04512812678049495,0.020321173368605953,357.0
michaelwhere.csv,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.010497835497835497,0.015606962481962482,0.047619047619047616,0.011696428571428571,0.0,20.0
mps3mom.csv,0.033503057222214305,0.05497602097488404,0.014775338236202527,0.03630585227198808,0.03480941934314119,0.056901376699179586,0.07609334085158229,0.021960661216244477,0.054211786957034144,0.04607773542082221,910.0
DebbyBRealtor.csv,0.0028539382945045625,0.034237174976702804,0.0014873974234481922,0.00330889530011341,0.0082938950158546,0.021317885769599892,0.07465012477330746,0.0026509296035778828,0.0355537062813526,0.008930128404871044,241.0
rmscrypto.csv,0.002840909090909091,0.10135281385281386,0.0,0.010227272727272727,0.03465909090909091,0.05990259740259741,0.10914502164502166,0.005113636363636364,0.040746753246753246,0.04016135379771743,44.0
7GeorgeCostanza.csv,0.021083039561300428,0.08051032728791137,0.009133862122992557,0.019676389944932142,0.05396306632719676,0.09184185420598463,0.09411950147440303,0.019588066327196764,0.049688182397762334,0.04574098627807068,20.0
dchiger22.csv,0.011668800296727195,0.036718407095631886,0.013151348302690392,0.013184345320267651,0.015195060774654389,0.041278026427182785,0.07235455488685745,0.013436520329724212,0.0347040049950417,0.03163423938837989,103.0
ChuyBerumen1_.csv,0.017003682144627195,0.034547974554345995,0.014971589344449686,0.02010688695448588,0.016430965315072123,0.03407798298650565,0.05906179041945642,0.021771959868133687,0.04194090310777494,0.03934762539578585,1437.0
ycatsnonnac.csv,0.015588738712382425,0.029102317344818107,0.013530158156390311,0.013918359034576161,0.011573880626452619,0.03147738067545432,0.062426872358811385,0.014396723839540613,0.03701707814824225,0.034781152469710155,915.0
WTW_WestCoast.csv,0.010135075334410885,0.023218039045183846,0.008102316657133934,0.004985333972044935,0.013062380587297532,0.042563116752094635,0.05345279549737337,0.020340857652759146,0.043392736317507175,0.013468148684095528,301.0
K80LP_.csv,0.012607185187994354,0.03125566387204482,0.009468181392115926,0.011641127767103715,0.015701972357845012,0.03313450532855247,0.06391064082594647,0.012694040108959168,0.04124566563559288,0.027179440788331375,1409.0
