,count,ttlLen,list-1-w,list-1-f,list-2-w,list-2-f,list-3-w,list-3-f,list-4-w,list-4-f,list-5-w,list-5-f,list-6-w,list-6-f,list-7-w,list-7-f,list-8-w,list-8-f,list-9-w,list-9-f,list-10-w,list-10-f
eliza_laskowski.csv,329,6419,much,0.0017136625642623462,sick,0.0015578750584203146,great,0.0012463000467362517,many,0.0010905125408942203,’,0.0010905125408942203,other,0.0010905125408942203,😂,0.0009347250350521888,good,0.0009347250350521888,best,0.0009347250350521888,next,0.0009347250350521888
fly5962_.csv,117,989,good,0.003033367037411527,great,0.003033367037411527,former,0.003033367037411527,best,0.003033367037411527,real,0.0020222446916076846,funny,0.0010111223458038423,marital,0.0010111223458038423,classic,0.0010111223458038423,true,0.0010111223458038423,young,0.0010111223458038423
pwslive.csv,216,4722,more,0.0025412960609911056,*,0.0016941973739940702,/,0.0014824227022448115,annual,0.0012706480304955528,✳️,0.0010588733587462938,many,0.0010588733587462938,happy,0.0010588733587462938,new,0.0010588733587462938,amazing,0.0008470986869970351,largest,0.0008470986869970351
AroundChiTown.csv,1,12,new,0.08333333333333333,,,,,,,,,,,,,,,,,,
CoachMattBLiTZ.csv,20,467,],0.032119914346895075,beautiful,0.006423982869379015,entire,0.004282655246252677,’,0.0021413276231263384,honest,0.0021413276231263384,don,0.0021413276231263384,national,0.0021413276231263384,interesting,0.0021413276231263384,foresty,0.0021413276231263384,giant,0.0021413276231263384
MKBHD.csv,44534,416042,new,0.0029083602136322777,good,0.0020286413390955722,live,0.0011657476889352517,next,0.0010720071531239634,more,0.0010431639113358748,first,0.0009878810312420382,great,0.0008845260815013869,best,0.0008821224780190462,ready,0.0008701044606073425,awesome,0.0008532792362309574
lindseywasson.csv,13060,152716,good,0.0017876319442625527,more,0.001447130621545876,’,0.0013685533932266429,sure,0.001014955865790094,much,0.0009363786374708609,last,0.0008970900233112444,other,0.0008643495115115639,bad,0.0008643495115115639,great,0.0008250608973519474,many,0.0008054165902721391
mattdoty.csv,41,619,’,0.0032310177705977385,bad,0.0032310177705977385,good,0.0016155088852988692,such,0.0016155088852988692,current,0.0016155088852988692,garbage,0.0016155088852988692,orite,0.0016155088852988692,buttermilk-based,0.0016155088852988692,salad,0.0016155088852988692,old,0.0016155088852988692
blessings4life.csv,121,2110,new,0.0042654028436018955,first,0.0018957345971563982,great,0.0018957345971563982,possible,0.0014218009478672985,more,0.0014218009478672985,worst,0.0014218009478672985,top,0.0014218009478672985,high,0.0014218009478672985,4-5,0.0014218009478672985,ur,0.0014218009478672985
thedrillsgt_.csv,405,5133,great,0.0037015390609779855,best,0.0029222676797194622,good,0.0027274498344048315,happy,0.002532631989090201,clean,0.002142996298460939,better,0.0019481784531463083,ready,0.0019481784531463083,positive,0.0019481784531463083,only,0.0011689070718877848,first,0.0009740892265731541
mamalium.csv,754,7101,happy,0.004788058019997183,great,0.0021123785382340513,little,0.0016899028305872412,good,0.001549077594704971,new,0.001408252358822701,best,0.0011266018870581607,big,0.0009857766511758908,awesome,0.0008449514152936206,white,0.0007041261794113505,full,0.0007041261794113505
whatlisacooks.csv,2638,49924,free,0.007271051999038538,easy,0.00422642416473039,nut,0.00402611970194696,great,0.002483775338514542,little,0.0023235317682877973,last,0.0021232273055043667,simple,0.001702587933659162,orite,0.0016825574873808188,’,0.0015824052559891034,new,0.0013420399006489865
marissssa_mcbri.csv,863,9524,new,0.0015749685006299875,*,0.0011549769004619908,orite,0.0010499790004199917,best,0.0010499790004199917,’,0.0008399832003359933,cool,0.0008399832003359933,good,0.0008399832003359933,many,0.0007349853002939942,latest,0.000629987400251995,entire,0.0005249895002099958
Forest_Theater_.csv,522,9554,last,0.0019886958342055683,new,0.0018840276324052752,few,0.0017793594306049821,more,0.0015700230270043961,available,0.001465354825204103,great,0.00136068662340381,local,0.00136068662340381,special,0.0012560184216035169,next,0.0010466820180029307,wonderful,0.0010466820180029307
Car_o_lina.csv,2570,22656,new,0.001986228813559322,best,0.0012358757062146894,first,0.000926906779661017,good,0.0008827683615819209,happy,0.0008386299435028248,last,0.0008386299435028248,great,0.0007503531073446328,bad,0.0007062146892655367,real,0.0007062146892655367,old,0.0006620762711864406
Blargers.csv,1336,28567,best,0.003360520880736514,good,0.003255504603213498,great,0.002170336402142332,’,0.0021003255504603215,amazing,0.0018202821437322786,first,0.001680260440368257,new,0.0015402387370042356,last,0.0015052333111632303,more,0.0012601953302761929,many,0.001190184478594182
ChrisVossPodcas.csv,13580,228006,social,0.0016929379051428472,good,0.001662236958676526,more,0.0015920633667535066,great,0.0014780312798785998,~,0.0014604878818978448,best,0.0011666359657202003,special,0.0011490925677394455,most,0.0007850670596387814,other,0.0006798066717542521,cool,0.0006578774242783084
thejoecardamone_.csv,1140,19752,’,0.004303361684892669,great,0.0018226002430133657,“,0.0015694613203726204,re,0.0015188335358444715,good,0.0014682057513163223,sure,0.001215066828675577,other,0.001164439044147428,same,0.0011138112596192791,awesome,0.00106318347509113,orite,0.00106318347509113
AlkieshaK.csv,921,7041,happy,0.0025564550489987218,much,0.002414429768498793,good,0.0017043033659991478,..,0.0014202528049992898,great,0.001136202243999432,same,0.0009941769634995029,wish,0.0009941769634995029,high,0.0009941769634995029,more,0.0009941769634995029,best,0.0008521516829995739
jsoltero.csv,4892,81622,great,0.0025605841562323884,good,0.0024380681678959105,new,0.00210727499938742,more,0.0018009850285462252,sure,0.0012986694763666659,next,0.0010168827031927666,other,0.001004631104359119,better,0.0009556247090245278,best,0.0009188699125235844,old,0.0008943667148562887
Tarraccas.csv,874,12697,more,0.0014176577144207293,new,0.001181381428683941,good,0.0011026226667716784,little,0.0008663463810348901,same,0.0007875876191226274,last,0.0007088288572103646,other,0.0007088288572103646,own,0.0007088288572103646,real,0.0006300700952981019,first,0.0006300700952981019
LUVVAJ.csv,6084,105433,video,0.0023522047176880102,liked,0.0010622860015365209,new,0.000625989965191164,real,0.000625989965191164,’,0.0006070205723065833,…,0.0006070205723065833,more,0.0005975358758642929,good,0.0005785664829797122,happy,0.0005406276972105508,uploaded,0.0005311430007682604
GerrickB_.csv,231,5110,more,0.0029354207436399216,good,0.002544031311154599,last,0.0015655577299412916,puppy,0.0015655577299412916,big,0.0011741682974559687,old,0.0011741682974559687,..,0.0009784735812133072,next,0.0009784735812133072,new,0.0007827788649706458,hard,0.0007827788649706458
OldTomYoung_.csv,885,21336,much,0.002109111361079865,such,0.001968503937007874,key,0.0017810273715785528,more,0.0013592050993625796,same,0.0012185976752905887,many,0.000843644544431946,good,0.0007967754030746157,whole,0.0007967754030746157,odd,0.0007499062617172854,global,0.000703037120359955
nabe1.csv,57,387,japanese,0.007751937984496124,good,0.00516795865633075,annual,0.00516795865633075,楽しみ！,0.002583979328165375,…,0.002583979328165375,2010-2011,0.002583979328165375,lazy,0.002583979328165375,spooky,0.002583979328165375,happy,0.002583979328165375,busy,0.002583979328165375
HussnainMahroof.csv,12,178,best,0.011235955056179775,abu,0.011235955056179775,islam,0.011235955056179775,wear,0.011235955056179775,,,,,,,,,,,,
justinbernier_.csv,5,90,strong,0.011111111111111112,weren,0.011111111111111112,main,0.011111111111111112,british,0.011111111111111112,many,0.011111111111111112,’,0.011111111111111112,different,0.011111111111111112,best,0.011111111111111112,fiscal,0.011111111111111112,,
tomglanz.csv,4060,70358,good,0.0023025100201824952,great,0.001733989027544842,best,0.0014070894567781915,more,0.0012365331589868956,last,0.001208107109355013,awesome,0.000994911737115893,bad,0.0009806987122999518,many,0.0009522726626680691,first,0.0008101424145086557,least,0.0007817163648767731
Cliu00.csv,39,415,more,0.007228915662650603,first,0.007228915662650603,true,0.004819277108433735,ur,0.004819277108433735,physical,0.0024096385542168677,mental,0.0024096385542168677,daily,0.0024096385542168677,ready,0.0024096385542168677,finish,0.0024096385542168677,toughest,0.0024096385542168677
katiecoats.csv,888,12871,good,0.0036516199207520784,great,0.002796985471214358,first,0.001864656980809572,new,0.0013207986947401135,last,0.0013207986947401135,beautiful,0.0010100225312718513,orite,0.0008546344495377205,little,0.000776940408670655,long,0.000776940408670655,second,0.000621552326936524
writerchelseam.csv,1029,15182,’,0.0019101567645896456,new,0.0016466868660255567,happy,0.001514951916743512,good,0.001514951916743512,best,0.0013173494928204453,first,0.001251482018179423,great,0.000988012119615334,true,0.0009221446449743117,more,0.0007904096956922672,many,0.0007904096956922672
Earth_Unity.csv,357,4317,⚡️,0.010192263145703035,“,0.0020847810979847115,good,0.0016214964095436647,happy,0.0016214964095436647,new,0.0016214964095436647,’,0.001389854065323141,great,0.001389854065323141,russian,0.001389854065323141,first,0.0011582117211026176,other,0.000926569376882094
JAJAjoe.csv,20,266,american,0.011278195488721804,vitamin,0.0037593984962406013,social,0.0037593984962406013,full,0.0037593984962406013,shot,0.0037593984962406013,wee,0.0037593984962406013,safe,0.0037593984962406013,good,0.0037593984962406013,willing,0.0037593984962406013,potential,0.0037593984962406013
junkballjul.csv,117,3307,great,0.0030238887208950713,’,0.0018143332325370426,live,0.0018143332325370426,many,0.0018143332325370426,ready,0.0018143332325370426,wonderful,0.0015119443604475356,pm,0.0012095554883580285,pro,0.0012095554883580285,few,0.0012095554883580285,more,0.0012095554883580285
dubliportal.csv,495,6424,++,0.005915317559153176,➠,0.004669987546699875,sich,0.004047322540473225,auch,0.002646326276463263,und,0.0024906600249066002,sondern,0.0021793275217932753,nur,0.0021793275217932753,nicht,0.0021793275217932753,das,0.0020236612702366126,ist,0.0018679950186799503
chadmue11er_.csv,61,452,more,0.00663716814159292,next,0.00663716814159292,bold,0.0022123893805309734,re,0.0022123893805309734,young,0.0022123893805309734,healthy,0.0022123893805309734,pulmonary,0.0022123893805309734,ok,0.0022123893805309734,miss,0.0022123893805309734,.033,0.0022123893805309734
TheOnlyNishant.csv,478,4626,..,0.0019455252918287938,best,0.0017293558149589277,more,0.0015131863380890619,nahi,0.0012970168612191958,other,0.0012970168612191958,new,0.0012970168612191958,happy,0.00108084738434933,next,0.0008646779074794639,kuch,0.0008646779074794639,same,0.0008646779074794639
Kiweez1_.csv,1720,42879,’,0.004874180834441102,re,0.002192215303528534,wrong,0.0018190722731406983,“,0.001492572121551342,stupid,0.0014692506821521025,right,0.0012360362881597051,other,0.0012127148487604655,good,0.0012127148487604655,real,0.0011194290911635066,little,0.0009561790153688285
FordeINC.csv,100,611,happy,0.006546644844517185,great,0.004909983633387889,awesome,0.0016366612111292963,coliseum,0.0016366612111292963,full,0.0016366612111292963,whole,0.0016366612111292963,creditable,0.0016366612111292963,thot,0.0016366612111292963,new,0.0016366612111292963,national,0.0016366612111292963
VCooper51_.csv,956,13711,good,0.0034279046021442636,more,0.0016774852308365546,social,0.0012398803880096273,great,0.0008022755451827001,last,0.0007293414047115455,same,0.0007293414047115455,many,0.000656407264240391,other,0.000656407264240391,better,0.000656407264240391,new,0.0005834731237692363
AragoneJC.csv,255,3189,’,0.0037629350893697085,great,0.003449357165255566,amazing,0.0021950454687989967,good,0.0021950454687989967,more,0.0018814675446848542,best,0.0018814675446848542,sure,0.0015678896205707118,big,0.0015678896205707118,happy,0.0015678896205707118,much,0.0012543116964565694
Tpalmo1230Pam.csv,284,4060,’,0.004433497536945813,happy,0.00270935960591133,right,0.0017241379310344827,true,0.0017241379310344827,good,0.0017241379310344827,cute,0.001477832512315271,big,0.001477832512315271,same,0.0012315270935960591,excited,0.0012315270935960591,sweet,0.0012315270935960591
ChiTownMaggie_.csv,618,7562,good,0.0038349642951600107,great,0.003173763554615181,new,0.00224808251785242,next,0.0013224014810896587,more,0.0013224014810896587,awesome,0.0010579211848717272,last,0.0010579211848717272,sure,0.0007934408886537953,clear,0.0006612007405448294,free,0.0006612007405448294
debl115.csv,3193,27948,good,0.0020037211965078,great,0.0016101331043366252,best,0.001467010161728925,more,0.001037641333905825,such,0.0010018605982539,much,0.0008587376556462001,bad,0.0008587376556462001,long,0.0007871761843423501,many,0.0007871761843423501,last,0.0007871761843423501
Kelley_Smith.csv,20,313,more,0.009584664536741214,[,0.006389776357827476,available,0.003194888178913738,hard,0.003194888178913738,unique,0.003194888178913738,right,0.003194888178913738,correct,0.003194888178913738,high,0.003194888178913738,,,,
michaelaholmber.csv,925,15646,’,0.0024287357791128723,good,0.001981337082960501,happy,0.00153393838680813,more,0.0012143678895564362,re,0.0012143678895564362,“,0.0011504537901060974,great,0.0011504537901060974,best,0.0011504537901060974,many,0.0010865396906557586,new,0.0009587114917550812
Pharoe73_.csv,59,518,strong,0.003861003861003861,former,0.003861003861003861,queen,0.0019305019305019305,happy,0.0019305019305019305,famous,0.0019305019305019305,due,0.0019305019305019305,grateful,0.0019305019305019305,sure,0.0019305019305019305,didn,0.0019305019305019305,able,0.0019305019305019305
CrazyMJsWife_.csv,682,5927,good,0.0026995107136831447,beautiful,0.0025307912940779483,happy,0.0020246330352623586,free,0.0016871941960519656,old,0.0016871941960519656,sorry,0.001518474776446769,awesome,0.001518474776446769,other,0.0013497553568415724,more,0.0013497553568415724,best,0.0013497553568415724
Mark_Viktor.csv,830,7974,good,0.0028843742162026585,new,0.0018811136192626034,ta,0.0018811136192626034,best,0.0016302984700275896,last,0.0015048908954100827,old,0.0013794833207925758,first,0.001128668171557562,more,0.001128668171557562,happy,0.001003260596940055,sure,0.0008778530223225483
RRStumpf.csv,311,5268,good,0.0017084282460136675,best,0.0015186028853454822,last,0.0013287775246772968,many,0.0011389521640091116,more,0.0011389521640091116,real,0.0011389521640091116,true,0.0009491268033409263,big,0.0009491268033409263,little,0.0009491268033409263,first,0.0007593014426727411
krlanavarrete.csv,58,490,un,0.00816326530612245,ese,0.00816326530612245,solo,0.004081632653061225,todo,0.004081632653061225,nuevos,0.004081632653061225,las,0.004081632653061225,siempre,0.004081632653061225,que,0.004081632653061225,te,0.004081632653061225,fracaso,0.004081632653061225
surfcosta.csv,20,171,new,0.04678362573099415,,,,,,,,,,,,,,,,,,
JerryBray.csv,1023,17746,many,0.0018032232615800743,good,0.0013524174461850558,new,0.0011270145384875464,light,0.0009579623577144145,little,0.0009016116307900371,best,0.0008452609038656599,other,0.0008452609038656599,only,0.0007325594500169052,fat,0.0007325594500169052,more,0.0006762087230925279
rahulvr0507.csv,22,205,..,0.00975609756097561,yahi,0.004878048780487805,india,0.004878048780487805,aaj,0.004878048780487805,unse,0.004878048780487805,wish,0.004878048780487805,happy,0.004878048780487805,good,0.004878048780487805,golden,0.004878048780487805,sabki,0.004878048780487805
tonyutter_.csv,1698,20171,good,0.0030737196965941204,much,0.0020326210896832084,awesome,0.0019334688414059788,bad,0.0015368598482970602,more,0.0014377076000198304,least,0.0010906747310495265,best,0.0010906747310495265,new,0.0010410986069109118,last,0.0009915224827722969,better,0.0009915224827722969
soon2bking.csv,3029,27572,new,0.012875380821122879,welcome,0.006818511533439721,last,0.0033004497316117803,free,0.0023574640940084144,real,0.0007616422457565646,more,0.0006891048890178442,recent,0.000652836210648484,black,0.0005802988539097636,first,0.0005440301755404033,|,0.0005440301755404033
trixa09.csv,1059,11725,..,0.003155650319829424,happy,0.0023880597014925373,good,0.001961620469083156,much,0.001791044776119403,great,0.001535181236673774,new,0.001535181236673774,’,0.0013646055437100213,crazy,0.0011087420042643922,little,0.001023454157782516,few,0.001023454157782516
coni12thwoman.csv,35,470,little,0.00425531914893617,last,0.00425531914893617,hard,0.00425531914893617,impoant,0.00425531914893617,n95,0.002127659574468085,outstanding,0.002127659574468085,…,0.002127659574468085,😥💙⚾️💙😥,0.002127659574468085,powerful,0.002127659574468085,local,0.002127659574468085
AlexCorretja74.csv,4728,85971,un,0.006083446743669377,que,0.0031871212385571877,una,0.0024077886729245907,final,0.001872724523385793,fuee,0.001814565376696793,lo,0.0017913017180211932,el,0.0017447744006699934,abrazo,0.0011864465924555955,es,0.0010933919577531957,por,0.0010119691523885962
NorCalBill.csv,125,2046,good,0.005376344086021506,last,0.003421309872922776,few,0.002932551319648094,great,0.002932551319648094,ready,0.001466275659824047,best,0.0009775171065493646,quiet,0.0009775171065493646,interesting,0.0009775171065493646,least,0.0009775171065493646,open,0.0009775171065493646
PathfinderVill.csv,61,1259,866-626-8250,0.011119936457505957,great,0.008737092930897538,welcome,0.004765687053216839,grassy,0.004765687053216839,subject,0.003971405877680699,gym,0.003177124702144559,fully-equipped,0.003177124702144559,1-866-626-8250,0.003177124702144559,nice,0.0023828435266084196,select,0.0023828435266084196
MyShanDairy.csv,302,5177,best,0.004442727448329148,happy,0.0038632412594166504,amazing,0.0023179447556499902,good,0.002124782692679158,whole,0.002124782692679158,little,0.0015452965037666602,special,0.0015452965037666602,great,0.0013521344407958276,gorgeous,0.0013521344407958276,orite,0.0013521344407958276
Martin3zz10.csv,12680,70103,good,0.004022652382922272,nd,0.0015263255495485215,bad,0.0012695605038300787,next,0.0011982368800194001,real,0.0009842660085873642,last,0.0008416187609660071,ur,0.0008416187609660071,first,0.0008273540362038715,happy,0.0008130893114417357,new,0.0008130893114417357
nealcapapas.csv,1030,12108,good,0.0019821605550049554,new,0.0014040303931285101,last,0.001073670300627684,great,0.001073670300627684,more,0.001073670300627684,other,0.0009910802775024777,next,0.0009084902543772713,better,0.0009084902543772713,sure,0.0008259002312520648,first,0.0007433102081268583
cstapholz.csv,65,635,new,0.009448818897637795,good,0.0031496062992125984,great,0.0031496062992125984,went,0.0031496062992125984,interesting,0.0031496062992125984,scary,0.0015748031496062992,top,0.0015748031496062992,open,0.0015748031496062992,high,0.0015748031496062992,main,0.0015748031496062992
ryanbello.csv,7199,111925,great,0.0024838061201697564,good,0.0021264239446057626,last,0.0016260888988161716,new,0.0014384632566450748,best,0.0014027250390886755,more,0.001197230288139379,next,0.000973866428411883,orite,0.0007862407862407862,first,0.0007147643511279875,better,0.0007058297967388877
mljoker93_.csv,91,532,ready,0.009398496240601503,good,0.0037593984962406013,same,0.0037593984962406013,basic,0.0037593984962406013,hungry,0.0037593984962406013,fo,0.0018796992481203006,least,0.0018796992481203006,correct,0.0018796992481203006,most,0.0018796992481203006,south,0.0018796992481203006
RebeccaMHowell_.csv,901,9879,first,0.0016195971252151028,new,0.0016195971252151028,happy,0.001417147484563215,more,0.001315922664237271,good,0.001012248203259439,last,0.0009110233829334953,free,0.0008097985626075514,next,0.0008097985626075514,best,0.0008097985626075514,great,0.0007085737422816075
KiiKcreate.csv,729,8857,new,0.009371118889014339,mural,0.0024839110308230777,available,0.002258100937111889,…,0.0021451958902562944,una,0.001806480749689511,ready,0.0013548605622671333,last,0.0012419555154115389,>,0.0012419555154115389,happy,0.0011290504685559444,more,0.00101614542170035
LoriJulia_.csv,4500,63503,great,0.0024723241421665118,good,0.0016219706155614696,best,0.0012440357148481174,new,0.0011180574146103335,happy,0.0010550682644914413,last,0.0010078264019022724,much,0.0009133426767239343,more,0.0006771333637780893,amazing,0.0006613860762483663,right,0.0005983969261294742
glomob.csv,147,1972,much,0.037525354969574036,unlimited,0.01977687626774848,free,0.0015212981744421906,new,0.0005070993914807302,flat,0.0005070993914807302,cellular,0.0005070993914807302,,,,,,,,
carleton_snow.csv,50,984,new,0.0040650406504065045,perfect,0.003048780487804878,much,0.003048780487804878,great,0.003048780487804878,bad,0.0020325203252032522,good,0.0020325203252032522,happy,0.0020325203252032522,ur,0.0020325203252032522,wish,0.0020325203252032522,sorry,0.0020325203252032522
