,count,ttlLen,list-1-w,list-1-f,list-2-w,list-2-f,list-3-w,list-3-f,list-4-w,list-4-f,list-5-w,list-5-f,list-6-w,list-6-f,list-7-w,list-7-f,list-8-w,list-8-f,list-9-w,list-9-f,list-10-w,list-10-f
RobertLarkin3.csv,408,2822,good_JJ,0.00815024805102764,great_JJ,0.0074415308291991495,military_JJ,0.003543586109142452,last_JJ,0.002834868887313962,awesome_JJ,0.0024805102763997165,best_JJS,0.0024805102763997165,new_JJ,0.0024805102763997165,big_JJ,0.002126151665485471,wrong_JJ,0.002126151665485471,right_JJ,0.001771793054571226
cheyyenne.csv,4025,32778,new_JJ,0.0027457440966501922,awesome_JJ,0.0024406614192446154,great_JJ,0.0024101531515040575,good_JJ,0.0023491366160229422,free_JJ,0.002257611812801269,safe_JJ,0.0021050704740984806,live_JJ,0.0020135456708768075,happy_JJ,0.0017694795289523461,best_JJS,0.001677954725730673,real_JJ,0.001677954725730673
ill.csv,368,913,flash_JJ,0.00547645125958379,nokia_JJ,0.004381161007667032,digital_JJ,0.0032858707557502738,dynamic_JJ,0.0032858707557502738,next_JJ,0.002190580503833516,http_JJ,0.002190580503833516,microsoft_JJ,0.002190580503833516,popular_JJ,0.002190580503833516,official_JJ,0.001095290251916758,webmaster_JJ,0.001095290251916758
NjVeterans.csv,244,1518,new_JJ,0.030961791831357048,happy_JJ,0.00922266139657444,red_JJ,0.007905138339920948,american_JJ,0.003952569169960474,special_JJ,0.0032938076416337285,terrific_JJ,0.0032938076416337285,awesome_JJ,0.002635046113306983,friday_JJ,0.002635046113306983,jersey_JJ,0.002635046113306983,next_JJ,0.002635046113306983
FadedCanaDave.csv,7696,42163,good_JJ,0.00875174916395892,great_JJ,0.0047672129592296565,last_JJ,0.0038422313402746485,new_JJ,0.0035576216113654153,ready_JJ,0.0033441643146834904,happy_JJ,0.002561487560183099,cant_JJ,0.0024191826957284824,bad_JJ,0.0022768778312738658,next_JJ,0.002134572966819249,awesome_JJ,0.002134572966819249
CommonSense316.csv,2227,20711,good_JJ,0.0046835015209309066,oval_JJ,0.003766114625078461,real_JJ,0.00318671237506639,stupid_JJ,0.003041861812563372,true_JJ,0.002993578291729033,old_JJ,0.0027521606875573366,weak_JJ,0.0023176090000482834,right_JJ,0.0023176090000482834,donald_JJ,0.0018347737917048911,stuff_JJ,0.0017382067500362126
clsavage_7.csv,239,1461,elm_JJ,0.01574264202600958,logan_JJ,0.014373716632443531,early_JJ,0.00889801505817933,young_JJ,0.006844626967830253,great_JJ,0.0054757015742642025,november_JJ,0.004791238877481177,last_JJ,0.004106776180698152,bad_JJ,0.0027378507871321013,good_JJ,0.0027378507871321013,proud_JJ,0.0027378507871321013
RaymondEMosher.csv,1500,21958,biden_JJ,0.0066035158028964385,many_JJ,0.003962109481737863,right_JJ,0.0034156116221878132,trump_JJ,0.003051279715821113,much_JJ,0.002960196739229438,good_JJ,0.0027324892977502505,young_JJ,0.002504781856271063,wrong_JJ,0.00236815739138355,white_JJ,0.002094908461608525,free_JJ,0.0018672010201293378
Ginalolaknits.csv,7920,12880,much_JJ,0.046350931677018634,🇺🇸♥️🇺🇸thank_JJ,0.0018633540372670807,🌹♥️🌹thank_JJ,0.0016304347826086956,sweet_JJ,0.0009316770186335404,biden_JJ,0.0006987577639751553,🌹🌹thank_JJ,0.0006987577639751553,deep_JJ,0.0006987577639751553,socialist_JJ,0.0006211180124223603,dem_JJ,0.0005434782608695652,american_JJ,0.0005434782608695652
NormanZolkosMLO.csv,83,449,norman_JJ,0.08908685968819599,simple_JJ,0.004454342984409799,let_JJ,0.004454342984409799,brian_JJ,0.0022271714922048997,awesome_JJ,0.0022271714922048997,constant_JJ,0.0022271714922048997,available_JJ,0.0022271714922048997,responsive_JJ,0.0022271714922048997,till_JJ,0.0022271714922048997,alex_JJ,0.0022271714922048997
Jackmo23045.csv,297,1132,top_JJ,0.00530035335689046,free_JJ,0.00441696113074205,overall_JJ,0.00441696113074205,ovr_JJ,0.0035335689045936395,live_JJ,0.00265017667844523,wont_JJ,0.00265017667844523,good_JJ,0.00265017667844523,medic_JJ,0.0017667844522968198,new_JJ,0.0017667844522968198,last_JJ,0.0017667844522968198
VETS1775.csv,240,1788,military_JJ,0.010626398210290829,anniversary_JJ,0.0050335570469798654,unsplash_JJ,0.0044742729306487695,good_JJ,0.0039149888143176735,navy_JJ,0.0039149888143176735,ball_JJ,0.003355704697986577,last_JJ,0.003355704697986577,militarymaterial_JJ,0.003355704697986577,unmatched_JJ,0.002796420581655481,full_JJ,0.0022371364653243847
mr_jferg.csv,1622,13421,great_JJ,0.0038745249981372476,good_JJ,0.0032784442291930557,many_JJ,0.002756873556366888,new_JJ,0.002458833171894792,last_JJ,0.0018627524029505998,public_JJ,0.00149020192236048,best_JJS,0.00149020192236048,free_JJ,0.00149020192236048,much_JJ,0.001415691826242456,social_JJ,0.001341181730124432
Oleblloyd.csv,188,1322,free_JJ,0.01664145234493192,great_JJ,0.009077155824508321,eric_JJ,0.0045385779122541605,elementary_JJ,0.0045385779122541605,best_JJS,0.0037821482602118004,dian_JJ,0.0030257186081694403,last_JJ,0.0030257186081694403,unforgettable_JJ,0.0030257186081694403,perfect_JJ,0.0030257186081694403,warrior_JJ,0.0030257186081694403
Anc5E08.csv,180,1000,american_JJ,0.015,african_JJ,0.014,conservative_JJ,0.01,democratic_JJ,0.008,non_JJ,0.005,clear_JJ,0.005,suppo_JJ,0.005,false_JJ,0.004,presidential_JJ,0.004,social_JJ,0.003
Team_Harbaugh.csv,1040,12586,great_JJ,0.007309709200699189,new_JJ,0.002860320991577944,political_JJ,0.0027014142698236136,next_JJ,0.0026219609089464485,good_JJ,0.0024630541871921183,military_JJ,0.002304147465437788,last_JJ,0.0021452407436834578,many_JJ,0.0020657873828062927,sure_JJ,0.0019068806610519624,right_JJ,0.0018274273001747973
mpdubois.csv,147,760,great_JJ,0.007894736842105263,national_JJ,0.005263157894736842,front_JJ,0.003947368421052632,many_JJ,0.003947368421052632,military_JJ,0.003947368421052632,best_JJS,0.003947368421052632,last_JJ,0.002631578947368421,pentagon_JJ,0.002631578947368421,navy_JJ,0.002631578947368421,total_JJ,0.002631578947368421
OriginalSeanD.csv,1604,9360,great_JJ,0.005555555555555556,wax_JJ,0.0038461538461538464,big_JJ,0.0036324786324786326,new_JJ,0.003418803418803419,live_JJ,0.0029914529914529917,last_JJ,0.002564102564102564,latest_JJS,0.002564102564102564,sean_JJ,0.0023504273504273503,good_JJ,0.002136752136752137,american_JJ,0.002136752136752137
ambjg.csv,2541,28411,many_JJ,0.0028862060469536446,good_JJ,0.0024286367956073353,old_JJ,0.002182253352574707,rich_JJ,0.0019006722748231319,new_JJ,0.0018302770053852382,american_JJ,0.0018302770053852382,white_JJ,0.0016894864665094507,russian_JJ,0.0014431030234768223,ussr_JJ,0.0014079053887578754,big_JJ,0.0013375101193199817
ShabbyDogQ.csv,3176,26327,ukraine_JJ,0.004330155353819273,many_JJ,0.0028487864169863637,american_JJ,0.0028487864169863637,real_JJ,0.002279029133589091,true_JJ,0.0022410453146959395,much_JJ,0.002127093858016485,sure_JJ,0.0020891100391233334,good_JJ,0.0019371747635507275,schiff_JJ,0.001899190944657576,wrong_JJ,0.0018612071257644244
madame_briar.csv,1965,13459,many_JJ,0.004160784605096961,good_JJ,0.004086484880005944,much_JJ,0.0039378854298239094,true_JJ,0.0034920870792778066,best_JJS,0.003120588453822721,great_JJ,0.0021546920276394976,right_JJ,0.0018574931272754291,scary_JJ,0.0017088936770933948,sweet_JJ,0.0016345939520023777,strong_JJ,0.0016345939520023777
warrior_vet.csv,4426,14732,good_JJ,0.00644854737985338,many_JJ,0.0033939723051859896,true_JJ,0.002918816182459951,stupid_JJ,0.0024436600597339125,much_JJ,0.002240021721422753,rid_JJ,0.0018327450448004344,bad_JJ,0.0017648655986967146,old_JJ,0.0017648655986967146,best_JJS,0.0016969861525929948,great_JJ,0.0015612272603855552
